Traffic_registration_point,Name,Road_reference,From,To,Traffic_volume,Confidence_interval_start,Confidence_interval_end,Coverage (%),Total_days,Included_days,Invalid_days,Invalid_length,Length_quality_grade (%),Lane,under_5_6m,over_5_6m,5_6m_to_7_6m,7_6m_to_12_5m,12_5m_to_16_0m,over_16_0m,16_0m_to_24_0m,over_24_0m,Year,Month,Day_of_Week,Light_Vehicles,Heavy_Vehicles,Traffic_Volume_Check,Traffic_Volume_Difference,Days_Check,Traffic_Volume_Outlier,YearMonth,Monthly_Traffic_Volume,Daily_Mean_Traffic_Volume,Percent_Light_Vehicles,Percent_Heavy_Vehicles,Percent_5_6m_to_7_6m,Percent_7_6m_to_12_5m,Percent_12_5m_to_16_0m,Percent_16_0m_to_24_0m,Percent_Over_24_0m,Confidence_Interval,Traffic_Quality_Grade,is_weekend,season,heavy_vehicle_ratio,traffic_volume_category,traffic_quality_category,date,day_type
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-05-31 22:00:00,2021-06-30 22:00:00,4926,4926,4926,100.0,30,30,0,16,99.7,Totalt i retning Waldemar Tranes Gt.,4335,575,271,97,5,201,200,1,2021,5,Monday,4335,1350,5685,-759,0,False,2021-05,32494,6498.8,2.003280176163776,0.5722270092813445,0.1207171430831158,0.0435691757794234,0.0022894630584728,0.0792292973568496,0.0004162660106314,6498.8,99.8,0,Spring,0.2740560292326431,Low,Good,2021-05-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-05-31 22:00:00,2021-06-30 22:00:00,10831,10831,10831,100.0,30,30,0,22,99.8,Totalt,9625,1184,580,210,11,383,381,2,2021,5,Monday,9625,2751,12376,-1545,0,True,2021-05,32494,6498.8,2.003280176163776,0.5722270092813445,0.1207171430831158,0.0435691757794234,0.0022894630584728,0.0792292973568496,0.0004162660106314,6498.8,99.8,0,Spring,0.2539931677592096,High,Good,2021-05-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-06-30 22:00:00,2021-07-31 22:00:00,3909,3909,3909,100.0,31,31,0,5,99.9,1,3459,445,200,70,4,172,171,1,2021,6,Wednesday,3459,1063,4522,-613,0,False,2021-06,25002,5000.4,1.543167479079164,0.4492204031397557,0.088248394253864,0.0312893284657961,0.00145693103721,0.0688920247595023,0.0002081330053157,5000.4,99.94,0,Spring,0.2719365566641085,Low,Good,2021-06-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-06-30 22:00:00,2021-07-31 22:00:00,4425,4425,4425,100.0,31,31,0,2,100.0,2,3955,468,224,80,3,160,160,0,2021,6,Wednesday,3955,1095,5050,-625,0,False,2021-06,25002,5000.4,1.543167479079164,0.4492204031397557,0.088248394253864,0.0312893284657961,0.00145693103721,0.0688920247595023,0.0002081330053157,5000.4,99.94,0,Spring,0.247457627118644,Low,Good,2021-06-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-06-30 22:00:00,2021-07-31 22:00:00,4431,4431,4431,100.0,31,31,0,2,100.0,Totalt i retning Hausmannsgate,3962,468,224,80,3,160,160,0,2021,6,Wednesday,3962,1095,5057,-626,0,False,2021-06,25002,5000.4,1.543167479079164,0.4492204031397557,0.088248394253864,0.0312893284657961,0.00145693103721,0.0688920247595023,0.0002081330053157,5000.4,99.94,0,Spring,0.2471225457007447,Low,Good,2021-06-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-06-30 22:00:00,2021-07-31 22:00:00,3903,3903,3903,100.0,31,31,0,5,99.9,Totalt i retning Waldemar Tranes Gt.,3453,445,200,70,4,172,171,1,2021,6,Wednesday,3453,1063,4516,-613,0,False,2021-06,25002,5000.4,1.543167479079164,0.4492204031397557,0.088248394253864,0.0312893284657961,0.00145693103721,0.0688920247595023,0.0002081330053157,5000.4,99.94,0,Spring,0.27235459902639,Low,Good,2021-06-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-06-30 22:00:00,2021-07-31 22:00:00,8334,8334,8334,100.0,31,31,0,7,99.9,Totalt,7414,913,424,151,7,332,331,1,2021,6,Wednesday,7414,2159,9573,-1239,0,True,2021-06,25002,5000.4,1.543167479079164,0.4492204031397557,0.088248394253864,0.0312893284657961,0.00145693103721,0.0688920247595023,0.0002081330053157,5000.4,99.94,0,Spring,0.2590592752579793,High,Good,2021-06-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-07-31 22:00:00,2021-08-31 22:00:00,4817,4817,4817,100.0,31,31,0,14,99.7,1,4268,535,251,87,5,190,189,1,2021,7,Saturday,4268,1258,5526,-709,0,False,2021-07,31051,6210.2,1.921622660411576,0.533861158634814,0.1118368015229785,0.0377414516305833,0.00242821839535,0.0762460576139909,0.0002775106737542,6210.2,99.8,1,Summer,0.2611583973427444,Low,Good,2021-07-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-07-31 22:00:00,2021-08-31 22:00:00,5534,5534,5534,100.0,31,31,0,4,99.9,2,4965,565,286,94,6,177,177,0,2021,7,Saturday,4965,1305,6270,-736,0,False,2021-07,31051,6210.2,1.921622660411576,0.533861158634814,0.1118368015229785,0.0377414516305833,0.00242821839535,0.0762460576139909,0.0002775106737542,6210.2,99.8,1,Summer,0.2358149620527647,Medium,Good,2021-07-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-07-31 22:00:00,2021-08-31 22:00:00,5539,5539,5539,100.0,31,31,0,3,99.9,Totalt i retning Hausmannsgate,4971,564,286,94,6,177,177,0,2021,7,Saturday,4971,1304,6275,-736,0,False,2021-07,31051,6210.2,1.921622660411576,0.533861158634814,0.1118368015229785,0.0377414516305833,0.00242821839535,0.0762460576139909,0.0002775106737542,6210.2,99.8,1,Summer,0.235421556237588,Medium,Good,2021-07-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-07-31 22:00:00,2021-08-31 22:00:00,4811,4811,4811,100.0,31,31,0,14,99.7,Totalt i retning Waldemar Tranes Gt.,4261,535,251,87,6,190,189,1,2021,7,Saturday,4261,1259,5520,-709,0,False,2021-07,31051,6210.2,1.921622660411576,0.533861158634814,0.1118368015229785,0.0377414516305833,0.00242821839535,0.0762460576139909,0.0002775106737542,6210.2,99.8,1,Summer,0.2616919559343172,Low,Good,2021-07-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-07-31 22:00:00,2021-08-31 22:00:00,10350,10350,10350,100.0,31,31,0,18,99.8,Totalt,9233,1099,538,182,12,369,367,2,2021,7,Saturday,9233,2569,11802,-1452,0,True,2021-07,31051,6210.2,1.921622660411576,0.533861158634814,0.1118368015229785,0.0377414516305833,0.00242821839535,0.0762460576139909,0.0002775106737542,6210.2,99.8,1,Summer,0.2482125603864734,High,Good,2021-07-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-08-31 22:00:00,2021-09-30 22:00:00,5370,5370,5370,100.0,30,30,0,21,99.6,1,4771,578,274,98,7,198,197,1,2021,8,Tuesday,4771,1353,6124,-754,0,False,2021-08,34840,6968.0,2.1643751222781407,0.5730595413026073,0.1214109197675015,0.0426672660897219,0.0031219950797357,0.079159919688411,0.0004162660106314,6968.0,99.76,0,Summer,0.2519553072625698,Medium,Good,2021-08-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-08-31 22:00:00,2021-09-30 22:00:00,6243,6243,6243,100.0,30,30,0,7,99.9,2,5628,608,309,107,8,184,183,1,2021,8,Tuesday,5628,1400,7028,-785,0,False,2021-08,34840,6968.0,2.1643751222781407,0.5730595413026073,0.1214109197675015,0.0426672660897219,0.0031219950797357,0.079159919688411,0.0004162660106314,6968.0,99.76,0,Summer,0.2242511613006567,High,Good,2021-08-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-08-31 22:00:00,2021-09-30 22:00:00,6250,6250,6250,100.0,30,30,0,8,99.9,Totalt i retning Hausmannsgate,5635,607,310,107,8,184,183,1,2021,8,Tuesday,5635,1400,7035,-785,0,False,2021-08,34840,6968.0,2.1643751222781407,0.5730595413026073,0.1214109197675015,0.0426672660897219,0.0031219950797357,0.079159919688411,0.0004162660106314,6968.0,99.76,0,Summer,0.224,High,Good,2021-08-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-08-31 22:00:00,2021-09-30 22:00:00,5364,5364,5364,100.0,30,30,0,22,99.6,Totalt i retning Waldemar Tranes Gt.,4764,578,274,98,7,199,198,1,2021,8,Tuesday,4764,1355,6119,-755,0,False,2021-08,34840,6968.0,2.1643751222781407,0.5730595413026073,0.1214109197675015,0.0426672660897219,0.0031219950797357,0.079159919688411,0.0004162660106314,6968.0,99.76,0,Summer,0.2526099925428784,Medium,Good,2021-08-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-08-31 22:00:00,2021-09-30 22:00:00,11613,11613,11613,100.0,30,30,0,29,99.8,Totalt,10399,1185,583,205,15,382,380,2,2021,8,Tuesday,10399,2752,13151,-1538,0,True,2021-08,34840,6968.0,2.1643751222781407,0.5730595413026073,0.1214109197675015,0.0426672660897219,0.0031219950797357,0.079159919688411,0.0004162660106314,6968.0,99.76,0,Summer,0.2369758029794196,High,Good,2021-08-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-09-30 22:00:00,2021-10-31 23:00:00,5554,5554,5554,100.0,31,31,0,21,99.6,1,4976,558,266,89,7,196,195,1,2021,9,Thursday,4976,1312,6288,-734,0,False,2021-09,36108,7221.6,2.258936884359915,0.5596002736255243,0.1207171430831158,0.0391290049993547,0.00291386207442,0.0776336109827624,0.0004162660106314,7221.6,99.76,0,Summer,0.2362261433201296,Medium,Good,2021-09-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-09-30 22:00:00,2021-10-31 23:00:00,6482,6482,6482,100.0,31,31,0,5,99.9,2,5878,599,314,99,7,179,178,1,2021,9,Thursday,5878,1377,7255,-773,0,False,2021-09,36108,7221.6,2.258936884359915,0.5596002736255243,0.1207171430831158,0.0391290049993547,0.00291386207442,0.0776336109827624,0.0004162660106314,7221.6,99.76,0,Summer,0.2124344338167232,High,Good,2021-09-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-09-30 22:00:00,2021-10-31 23:00:00,6487,6487,6487,100.0,31,31,0,6,99.9,Totalt i retning Hausmannsgate,5883,598,314,99,7,179,178,1,2021,9,Thursday,5883,1376,7259,-772,0,False,2021-09,36108,7221.6,2.258936884359915,0.5596002736255243,0.1207171430831158,0.0391290049993547,0.00291386207442,0.0776336109827624,0.0004162660106314,7221.6,99.76,0,Summer,0.2121165407738554,High,Good,2021-09-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-09-30 22:00:00,2021-10-31 23:00:00,5549,5549,5549,100.0,31,31,0,20,99.6,Totalt i retning Waldemar Tranes Gt.,4970,558,266,89,7,196,195,1,2021,9,Thursday,4970,1312,6282,-733,0,False,2021-09,36108,7221.6,2.258936884359915,0.5596002736255243,0.1207171430831158,0.0391290049993547,0.00291386207442,0.0776336109827624,0.0004162660106314,7221.6,99.76,0,Summer,0.2364389980176608,Medium,Good,2021-09-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-09-30 22:00:00,2021-10-31 23:00:00,12036,12036,12036,100.0,31,31,0,26,99.8,Totalt,10853,1157,580,188,14,375,373,2,2021,9,Thursday,10853,2689,13542,-1506,0,True,2021-09,36108,7221.6,2.258936884359915,0.5596002736255243,0.1207171430831158,0.0391290049993547,0.00291386207442,0.0776336109827624,0.0004162660106314,7221.6,99.76,0,Summer,0.2234130940511798,High,Good,2021-09-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-10-31 23:00:00,2021-11-30 23:00:00,5657,5657,5657,100.0,30,30,0,26,99.5,1,5044,586,281,96,8,202,200,2,2021,10,Sunday,5044,1375,6419,-762,0,False,2021-10,36951,7390.2,2.304448634855618,0.5835355692368318,0.1269611332425873,0.0424591330844062,0.0035382610903671,0.0787436536777795,0.0004162660106314,7390.2,99.7,1,Autumn,0.243061693477108,Medium,Good,2021-10-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-10-31 23:00:00,2021-11-30 23:00:00,6660,6660,6660,100.0,30,30,0,7,99.9,2,6028,626,329,108,9,179,179,0,2021,10,Sunday,6028,1430,7458,-798,0,False,2021-10,36951,7390.2,2.304448634855618,0.5835355692368318,0.1269611332425873,0.0424591330844062,0.0035382610903671,0.0787436536777795,0.0004162660106314,7390.2,99.7,1,Autumn,0.2147147147147147,High,Good,2021-10-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-10-31 23:00:00,2021-11-30 23:00:00,6666,6666,6666,100.0,30,30,0,7,99.9,Totalt i retning Hausmannsgate,6034,625,329,108,9,178,178,0,2021,10,Sunday,6034,1427,7461,-795,0,False,2021-10,36951,7390.2,2.304448634855618,0.5835355692368318,0.1269611332425873,0.0424591330844062,0.0035382610903671,0.0787436536777795,0.0004162660106314,7390.2,99.7,1,Autumn,0.214071407140714,High,Good,2021-10-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-10-31 23:00:00,2021-11-30 23:00:00,5651,5651,5651,100.0,30,30,0,26,99.5,Totalt i retning Waldemar Tranes Gt.,5038,587,281,96,8,202,200,2,2021,10,Sunday,5038,1376,6414,-763,0,False,2021-10,36951,7390.2,2.304448634855618,0.5835355692368318,0.1269611332425873,0.0424591330844062,0.0035382610903671,0.0787436536777795,0.0004162660106314,7390.2,99.7,1,Autumn,0.2434967262431428,Medium,Good,2021-10-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-10-31 23:00:00,2021-11-30 23:00:00,12317,12317,12317,100.0,30,30,0,33,99.7,Totalt,11072,1212,610,204,17,380,378,2,2021,10,Sunday,11072,2803,13875,-1558,0,True,2021-10,36951,7390.2,2.304448634855618,0.5835355692368318,0.1269611332425873,0.0424591330844062,0.0035382610903671,0.0787436536777795,0.0004162660106314,7390.2,99.7,1,Autumn,0.2275716489404887,High,Good,2021-10-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-11-30 23:00:00,2021-12-31 23:00:00,4857,4857,4857,100.0,31,31,0,19,99.6,1,4345,494,230,70,5,188,187,1,2021,11,Tuesday,4345,1175,5520,-663,0,False,2021-11,31548,6309.6,1.972268358371734,0.4982010370573878,0.1028177046259641,0.0314280838026732,0.0024975960637886,0.0746503712399038,0.0002081330053157,6309.6,99.76,0,Autumn,0.2419188799670578,Low,Good,2021-11-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-11-30 23:00:00,2021-12-31 23:00:00,5659,5659,5659,100.0,31,31,0,4,99.9,2,5131,524,264,81,7,171,171,0,2021,11,Tuesday,5131,1218,6349,-690,0,False,2021-11,31548,6309.6,1.972268358371734,0.4982010370573878,0.1028177046259641,0.0314280838026732,0.0024975960637886,0.0746503712399038,0.0002081330053157,6309.6,99.76,0,Autumn,0.2152323732108146,Medium,Good,2021-11-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-11-30 23:00:00,2021-12-31 23:00:00,5662,5662,5662,100.0,31,31,0,4,99.9,Totalt i retning Hausmannsgate,5135,523,264,81,7,171,171,0,2021,11,Tuesday,5135,1217,6352,-690,0,False,2021-11,31548,6309.6,1.972268358371734,0.4982010370573878,0.1028177046259641,0.0314280838026732,0.0024975960637886,0.0746503712399038,0.0002081330053157,6309.6,99.76,0,Autumn,0.214941716707877,High,Good,2021-11-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-11-30 23:00:00,2021-12-31 23:00:00,4854,4854,4854,100.0,31,31,0,19,99.6,Totalt i retning Waldemar Tranes Gt.,4341,494,230,70,5,189,188,1,2021,11,Tuesday,4341,1177,5518,-664,0,False,2021-11,31548,6309.6,1.972268358371734,0.4982010370573878,0.1028177046259641,0.0314280838026732,0.0024975960637886,0.0746503712399038,0.0002081330053157,6309.6,99.76,0,Autumn,0.2424804285125669,Low,Good,2021-11-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-11-30 23:00:00,2021-12-31 23:00:00,10516,10516,10516,100.0,31,31,0,23,99.8,Totalt,9476,1017,494,151,12,360,359,1,2021,11,Tuesday,9476,2394,11870,-1354,0,True,2021-11,31548,6309.6,1.972268358371734,0.4982010370573878,0.1028177046259641,0.0314280838026732,0.0024975960637886,0.0746503712399038,0.0002081330053157,6309.6,99.76,0,Autumn,0.2276531000380372,High,Good,2021-11-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-12-31 23:00:00,2022-01-31 23:00:00,4809,4809,4809,100.0,31,31,0,15,99.7,1,4276,518,241,73,6,198,197,1,2021,12,Friday,4276,1234,5510,-701,0,False,2021-12,30012,6002.4,1.862443509233474,0.5113827940607165,0.1034421036419113,0.0308036847867261,0.0020813300531571,0.0792986750252881,0.0002081330053157,6002.4,99.8,0,Autumn,0.2566022042004575,Low,Good,2021-12-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-12-31 23:00:00,2022-01-31 23:00:00,5195,5195,5195,100.0,31,31,0,3,99.9,2,4672,520,256,75,4,184,184,0,2021,12,Friday,4672,1223,5895,-700,0,False,2021-12,30012,6002.4,1.862443509233474,0.5113827940607165,0.1034421036419113,0.0308036847867261,0.0020813300531571,0.0792986750252881,0.0002081330053157,6002.4,99.8,0,Autumn,0.2354186717998075,Medium,Good,2021-12-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-12-31 23:00:00,2022-01-31 23:00:00,5200,5200,5200,100.0,31,31,0,3,99.9,Totalt i retning Hausmannsgate,4677,520,256,75,4,184,184,0,2021,12,Friday,4677,1223,5900,-700,0,False,2021-12,30012,6002.4,1.862443509233474,0.5113827940607165,0.1034421036419113,0.0308036847867261,0.0020813300531571,0.0792986750252881,0.0002081330053157,6002.4,99.8,0,Autumn,0.2351923076923077,Medium,Good,2021-12-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-12-31 23:00:00,2022-01-31 23:00:00,4804,4804,4804,100.0,31,31,0,15,99.7,Totalt i retning Waldemar Tranes Gt.,4271,518,241,73,6,198,197,1,2021,12,Friday,4271,1234,5505,-701,0,False,2021-12,30012,6002.4,1.862443509233474,0.5113827940607165,0.1034421036419113,0.0308036847867261,0.0020813300531571,0.0792986750252881,0.0002081330053157,6002.4,99.8,0,Autumn,0.2568692756036636,Low,Good,2021-12-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2021-12-31 23:00:00,2022-01-31 23:00:00,10004,10004,10004,100.0,31,31,0,18,99.8,Totalt,8949,1038,497,148,10,382,381,1,2021,12,Friday,8949,2457,11406,-1402,0,True,2021-12,30012,6002.4,1.862443509233474,0.5113827940607165,0.1034421036419113,0.0308036847867261,0.0020813300531571,0.0792986750252881,0.0002081330053157,6002.4,99.8,0,Autumn,0.2456017592962814,High,Good,2021-12-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-01-31 23:00:00,2022-02-28 23:00:00,5280,5280,5280,100.0,28,28,0,18,99.7,1,4723,539,258,78,6,198,197,1,2022,1,Monday,4723,1277,6000,-720,0,False,2022-01,34113,6822.6,2.130726953085433,0.5426027448580741,0.1146119082605214,0.034550078882409,0.0024975960637886,0.0795068080306038,0.0002775106737542,6822.6,99.8,0,Winter,0.2418560606060606,Medium,Good,2022-01-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-01-31 23:00:00,2022-02-28 23:00:00,6091,6091,6091,100.0,28,28,0,4,99.9,2,5515,572,293,88,6,185,185,0,2022,1,Monday,5515,1329,6844,-753,0,False,2022-01,34113,6822.6,2.130726953085433,0.5426027448580741,0.1146119082605214,0.034550078882409,0.0024975960637886,0.0795068080306038,0.0002775106737542,6822.6,99.8,0,Winter,0.2181907732720407,High,Good,2022-01-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-01-31 23:00:00,2022-02-28 23:00:00,6096,6096,6096,100.0,28,28,0,3,100.0,Totalt i retning Hausmannsgate,5520,572,293,88,6,185,185,0,2022,1,Monday,5520,1329,6849,-753,0,False,2022-01,34113,6822.6,2.130726953085433,0.5426027448580741,0.1146119082605214,0.034550078882409,0.0024975960637886,0.0795068080306038,0.0002775106737542,6822.6,99.8,0,Winter,0.218011811023622,High,Good,2022-01-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-01-31 23:00:00,2022-02-28 23:00:00,5275,5275,5275,100.0,28,28,0,19,99.6,Totalt i retning Waldemar Tranes Gt.,4717,540,257,78,6,198,197,1,2022,1,Monday,4717,1277,5994,-719,0,False,2022-01,34113,6822.6,2.130726953085433,0.5426027448580741,0.1146119082605214,0.034550078882409,0.0024975960637886,0.0795068080306038,0.0002775106737542,6822.6,99.8,0,Winter,0.242085308056872,Medium,Good,2022-01-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-01-31 23:00:00,2022-02-28 23:00:00,11371,11371,11371,100.0,28,28,0,22,99.8,Totalt,10237,1112,551,166,12,384,382,2,2022,1,Monday,10237,2609,12846,-1475,0,True,2022-01,34113,6822.6,2.130726953085433,0.5426027448580741,0.1146119082605214,0.034550078882409,0.0024975960637886,0.0795068080306038,0.0002775106737542,6822.6,99.8,0,Winter,0.2294433207281681,High,Good,2022-01-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-02-28 23:00:00,2022-03-31 22:00:00,5498,5498,5498,100.0,31,31,0,21,99.6,1,4918,559,265,86,7,201,200,1,2022,2,Monday,4918,1319,6237,-739,0,False,2022-02,35947,7189.4,2.247905835078181,0.560155294973033,0.1196764780565372,0.0385739836518462,0.00291386207442,0.0788824090146567,0.0004162660106314,7189.4,99.76,0,Winter,0.2399054201527828,Medium,Good,2022-02-28,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-02-28 23:00:00,2022-03-31 22:00:00,6484,6484,6484,100.0,31,31,0,5,99.9,2,5883,596,310,99,7,180,179,1,2022,2,Monday,5883,1372,7255,-771,0,False,2022-02,35947,7189.4,2.247905835078181,0.560155294973033,0.1196764780565372,0.0385739836518462,0.00291386207442,0.0788824090146567,0.0004162660106314,7189.4,99.76,0,Winter,0.2115977791486736,High,Good,2022-02-28,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-02-28 23:00:00,2022-03-31 22:00:00,6488,6488,6488,100.0,31,31,0,6,99.9,Totalt i retning Hausmannsgate,5887,595,309,99,7,180,179,1,2022,2,Monday,5887,1370,7257,-769,0,False,2022-02,35947,7189.4,2.247905835078181,0.560155294973033,0.1196764780565372,0.0385739836518462,0.00291386207442,0.0788824090146567,0.0004162660106314,7189.4,99.76,0,Winter,0.2111590628853267,High,Good,2022-02-28,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-02-28 23:00:00,2022-03-31 22:00:00,5495,5495,5495,100.0,31,31,0,21,99.6,Totalt i retning Waldemar Tranes Gt.,4913,560,266,86,7,201,200,1,2022,2,Monday,4913,1321,6234,-739,0,False,2022-02,35947,7189.4,2.247905835078181,0.560155294973033,0.1196764780565372,0.0385739836518462,0.00291386207442,0.0788824090146567,0.0004162660106314,7189.4,99.76,0,Winter,0.2404003639672429,Medium,Good,2022-02-28,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-02-28 23:00:00,2022-03-31 22:00:00,11982,11982,11982,100.0,31,31,0,27,99.8,Totalt,10800,1155,575,186,14,381,379,2,2022,2,Monday,10800,2692,13492,-1510,0,True,2022-02,35947,7189.4,2.247905835078181,0.560155294973033,0.1196764780565372,0.0385739836518462,0.00291386207442,0.0788824090146567,0.0004162660106314,7189.4,99.76,0,Winter,0.2246703388415957,High,Good,2022-02-28,Workday
