Traffic_registration_point,Name,Road_reference,From,To,Traffic_volume,Confidence_interval_start,Confidence_interval_end,Coverage (%),Total_days,Included_days,Invalid_days,Invalid_length,Length_quality_grade (%),Lane,under_5_6m,over_5_6m,5_6m_to_7_6m,7_6m_to_12_5m,12_5m_to_16_0m,over_16_0m,16_0m_to_24_0m,over_24_0m,Year,Month,Day_of_Week,Light_Vehicles,Heavy_Vehicles,Traffic_Volume_Check,Traffic_Volume_Difference,Days_Check,Traffic_Volume_Outlier,YearMonth,Monthly_Traffic_Volume,Daily_Mean_Traffic_Volume,Percent_Light_Vehicles,Percent_Heavy_Vehicles,Percent_5_6m_to_7_6m,Percent_7_6m_to_12_5m,Percent_12_5m_to_16_0m,Percent_16_0m_to_24_0m,Percent_Over_24_0m,Confidence_Interval,Traffic_Quality_Grade,is_weekend,season,heavy_vehicle_ratio,traffic_volume_category,traffic_quality_category,date,day_type
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-04-30 22:00:00,2022-05-31 22:00:00,6628,6628,6628,100.0,31,31,0,17,99.7,2,6013,598,306,105,10,176,175,1,2022,4,Saturday,6013,1371,7384,-756,0,False,2022-04,36774,7354.8,2.300563485423058,0.5605715609836643,0.11939896738278295,0.0413490903893891,0.0037463940956829053,0.07659294595618384,0.0006243990159471509,7354.8,99.62,1,Spring,0.2068497284248642,High,Good,2022-04-30,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-04-30 22:00:00,2022-05-31 22:00:00,6634,6634,6634,100.0,31,31,0,16,99.8,Totalt i retning Hausmannsgate,6021,597,306,105,10,176,175,1,2022,4,Saturday,6021,1370,7391,-757,0,False,2022-04,36774,7354.8,2.300563485423058,0.5605715609836643,0.11939896738278295,0.0413490903893891,0.0037463940956829053,0.07659294595618384,0.0006243990159471509,7354.8,99.62,1,Spring,0.2065119083509195,High,Good,2022-04-30,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-04-30 22:00:00,2022-05-31 22:00:00,5624,5624,5624,100.0,31,31,0,27,99.5,Totalt i retning Waldemar Tranes Gt.,5033,564,268,94,8,195,193,2,2022,4,Saturday,5033,1324,6357,-733,0,False,2022-04,36774,7354.8,2.300563485423058,0.5605715609836643,0.11939896738278295,0.0413490903893891,0.0037463940956829053,0.07659294595618384,0.0006243990159471509,7354.8,99.62,1,Spring,0.23541963015647227,Medium,Good,2022-04-30,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-04-30 22:00:00,2022-05-31 22:00:00,12258,12258,12258,100.0,31,31,0,44,99.6,Totalt,11053,1161,574,199,18,371,368,3,2022,4,Saturday,11053,2694,13747,-1489,0,True,2022-04,36774,7354.8,2.300563485423058,0.5605715609836643,0.11939896738278295,0.0413490903893891,0.0037463940956829053,0.07659294595618384,0.0006243990159471509,7354.8,99.62,1,Spring,0.21977484092021538,High,Good,2022-04-30,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-05-31 22:00:00,2022-06-30 22:00:00,5589,5589,5589,100.0,30,30,0,23,99.6,1,4970,597,294,95,10,197,196,1,2022,5,Tuesday,4970,1390,6360,-771,0,False,2022-05,36219,7243.8,2.253247915547952,0.5842987235896561,0.1302912613276388,0.041765356400020534,0.00416266010631434,0.07700921196681527,0.00027751067375428925,7243.8,99.76,0,Spring,0.24870280908928252,Medium,Good,2022-05-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-05-31 22:00:00,2022-06-30 22:00:00,6484,6484,6484,100.0,30,30,0,7,99.9,2,5856,621,332,106,10,174,174,0,2022,5,Tuesday,5856,1417,7273,-789,0,False,2022-05,36219,7243.8,2.253247915547952,0.5842987235896561,0.1302912613276388,0.041765356400020534,0.00416266010631434,0.07700921196681527,0.00027751067375428925,7243.8,99.76,0,Spring,0.21853793954349168,High,Good,2022-05-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-05-31 22:00:00,2022-06-30 22:00:00,6488,6488,6488,100.0,30,30,0,6,99.9,Totalt i retning Hausmannsgate,5862,620,331,105,10,174,174,0,2022,5,Tuesday,5862,1414,7276,-788,0,False,2022-05,36219,7243.8,2.253247915547952,0.5842987235896561,0.1302912613276388,0.041765356400020534,0.00416266010631434,0.07700921196681527,0.00027751067375428925,7243.8,99.76,0,Spring,0.21794081381011096,High,Good,2022-05-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-05-31 22:00:00,2022-06-30 22:00:00,5585,5585,5585,100.0,30,30,0,23,99.6,Totalt i retning Waldemar Tranes Gt.,4964,598,295,95,10,197,196,1,2022,5,Tuesday,4964,1392,6356,-771,0,False,2022-05,36219,7243.8,2.253247915547952,0.5842987235896561,0.1302912613276388,0.041765356400020534,0.00416266010631434,0.07700921196681527,0.00027751067375428925,7243.8,99.76,0,Spring,0.24923903312444046,Medium,Good,2022-05-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-05-31 22:00:00,2022-06-30 22:00:00,12073,12073,12073,100.0,30,30,0,29,99.8,Totalt,10826,1218,626,201,20,372,370,2,2022,5,Tuesday,10826,2809,13635,-1562,0,True,2022-05,36219,7243.8,2.253247915547952,0.5842987235896561,0.1302912613276388,0.041765356400020534,0.00416266010631434,0.07700921196681527,0.00027751067375428925,7243.8,99.76,0,Spring,0.23266793671829702,High,Good,2022-05-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-06-30 22:00:00,2022-07-31 22:00:00,4145,4145,4145,100.0,31,31,0,6,99.9,1,3688,451,209,70,4,168,168,0,2022,6,Thursday,3688,1070,4758,-613,0,False,2022-06,26510,5302.0,1.646054561373567,0.4497060468188258,0.09261918736549404,0.031011817792041825,0.0015956863740871634,0.0663944286957137,6.937766843857231e-05,5302.0,99.94000000000001,0,Spring,0.25814234016887816,Low,Good,2022-06-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-06-30 22:00:00,2022-07-31 22:00:00,4692,4692,4692,100.0,31,31,0,2,100.0,2,4220,470,236,79,4,151,151,0,2022,6,Thursday,4220,1091,5311,-619,0,False,2022-06,26510,5302.0,1.646054561373567,0.4497060468188258,0.09261918736549404,0.031011817792041825,0.0015956863740871634,0.0663944286957137,6.937766843857231e-05,5302.0,99.94000000000001,0,Spring,0.23252344416027282,Low,Good,2022-06-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-06-30 22:00:00,2022-07-31 22:00:00,4698,4698,4698,100.0,31,31,0,2,100.0,Totalt i retning Hausmannsgate,4228,468,235,79,4,151,151,0,2022,6,Thursday,4228,1088,5316,-618,0,False,2022-06,26510,5302.0,1.646054561373567,0.4497060468188258,0.09261918736549404,0.031011817792041825,0.0015956863740871634,0.0663944286957137,6.937766843857231e-05,5302.0,99.94000000000001,0,Spring,0.23158790974882928,Low,Good,2022-06-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-06-30 22:00:00,2022-07-31 22:00:00,4138,4138,4138,100.0,31,31,0,5,99.9,Totalt i retning Waldemar Tranes Gt.,3681,452,210,70,4,168,168,0,2022,6,Thursday,3681,1072,4753,-615,0,False,2022-06,26510,5302.0,1.646054561373567,0.4497060468188258,0.09261918736549404,0.031011817792041825,0.0015956863740871634,0.0663944286957137,6.937766843857231e-05,5302.0,99.94000000000001,0,Spring,0.2590623489608507,Low,Good,2022-06-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-06-30 22:00:00,2022-07-31 22:00:00,8837,8837,8837,100.0,31,31,0,8,99.9,Totalt,7909,920,445,149,7,320,319,1,2022,6,Thursday,7909,2161,10070,-1233,0,True,2022-06,26510,5302.0,1.646054561373567,0.4497060468188258,0.09261918736549404,0.031011817792041825,0.0015956863740871634,0.0663944286957137,6.937766843857231e-05,5302.0,99.94000000000001,0,Spring,0.2445400022632115,High,Good,2022-06-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-07-31 22:00:00,2022-08-31 22:00:00,5398,5398,5398,100.0,31,31,0,24,99.6,1,4806,568,271,93,10,195,193,2,2022,7,Sunday,4806,1332,6138,-740,0,False,2022-07,34758,6951.6,2.161738770877475,0.5621672473577515,0.1215496751043787,0.04100220204719624,0.0037463940956829053,0.0761766799455524,0.00041626601063143387,6951.6,99.72,1,Summer,0.24675805854020008,Medium,Good,2022-07-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-07-31 22:00:00,2022-08-31 22:00:00,6188,6188,6188,100.0,31,31,0,9,99.9,2,5580,598,313,104,8,173,173,0,2022,7,Sunday,5580,1369,6949,-761,0,False,2022-07,34758,6951.6,2.161738770877475,0.5621672473577515,0.1215496751043787,0.04100220204719624,0.0037463940956829053,0.0761766799455524,0.00041626601063143387,6951.6,99.72,1,Summer,0.22123464770523593,High,Good,2022-07-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-07-31 22:00:00,2022-08-31 22:00:00,6193,6193,6193,100.0,31,31,0,10,99.8,Totalt i retning Hausmannsgate,5586,598,313,104,8,173,173,0,2022,7,Sunday,5586,1369,6955,-762,0,False,2022-07,34758,6951.6,2.161738770877475,0.5621672473577515,0.1215496751043787,0.04100220204719624,0.0037463940956829053,0.0761766799455524,0.00041626601063143387,6951.6,99.72,1,Summer,0.22105603100274504,High,Good,2022-07-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-07-31 22:00:00,2022-08-31 22:00:00,5393,5393,5393,100.0,31,31,0,24,99.6,Totalt i retning Waldemar Tranes Gt.,4801,568,271,93,10,195,193,2,2022,7,Sunday,4801,1332,6133,-740,0,False,2022-07,34758,6951.6,2.161738770877475,0.5621672473577515,0.1215496751043787,0.04100220204719624,0.0037463940956829053,0.0761766799455524,0.00041626601063143387,6951.6,99.72,1,Summer,0.2469868347858335,Medium,Good,2022-07-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-07-31 22:00:00,2022-08-31 22:00:00,11586,11586,11586,100.0,31,31,0,34,99.7,Totalt,10386,1166,584,197,18,368,366,2,2022,7,Sunday,10386,2701,13087,-1501,0,True,2022-07,34758,6951.6,2.161738770877475,0.5621672473577515,0.1215496751043787,0.04100220204719624,0.0037463940956829053,0.0761766799455524,0.00041626601063143387,6951.6,99.72,1,Summer,0.23312618677714483,High,Good,2022-07-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-08-31 22:00:00,2022-09-30 22:00:00,5440,5440,5440,100.0,30,30,0,24,99.6,1,4824,592,290,90,9,202,201,1,2022,8,Wednesday,4824,1385,6209,-769,0,False,2022-08,34790,6958.0,2.1577148661080376,0.5780547334301845,0.12716926624790306,0.03982278168374051,0.0036076387588057607,0.07867427600934102,0.00027751067375428925,6958.0,99.74,0,Summer,0.2545955882352941,Medium,Good,2022-08-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-08-31 22:00:00,2022-09-30 22:00:00,6157,6157,6157,100.0,30,30,0,7,99.9,2,5543,607,321,102,8,177,177,0,2022,8,Wednesday,5543,1392,6935,-778,0,False,2022-08,34790,6958.0,2.1577148661080376,0.5780547334301845,0.12716926624790306,0.03982278168374051,0.0036076387588057607,0.07867427600934102,0.00027751067375428925,6958.0,99.74,0,Summer,0.22608413188241028,High,Good,2022-08-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-08-31 22:00:00,2022-09-30 22:00:00,6160,6160,6160,100.0,30,30,0,6,99.9,Totalt i retning Hausmannsgate,5548,606,321,101,8,176,176,0,2022,8,Wednesday,5548,1388,6936,-776,0,False,2022-08,34790,6958.0,2.1577148661080376,0.5780547334301845,0.12716926624790306,0.03982278168374051,0.0036076387588057607,0.07867427600934102,0.00027751067375428925,6958.0,99.74,0,Summer,0.22532467532467532,High,Good,2022-08-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-08-31 22:00:00,2022-09-30 22:00:00,5436,5436,5436,100.0,30,30,0,24,99.6,Totalt i retning Waldemar Tranes Gt.,4819,593,290,90,10,203,202,1,2022,8,Wednesday,4819,1389,6208,-772,0,False,2022-08,34790,6958.0,2.1577148661080376,0.5780547334301845,0.12716926624790306,0.03982278168374051,0.0036076387588057607,0.07867427600934102,0.00027751067375428925,6958.0,99.74,0,Summer,0.25551876379690946,Medium,Good,2022-08-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-08-31 22:00:00,2022-09-30 22:00:00,11597,11597,11597,100.0,30,30,0,31,99.7,Totalt,10367,1199,611,191,17,380,378,2,2022,8,Wednesday,10367,2778,13145,-1548,0,True,2022-08,34790,6958.0,2.1577148661080376,0.5780547334301845,0.12716926624790306,0.03982278168374051,0.0036076387588057607,0.07867427600934102,0.00027751067375428925,6958.0,99.74,0,Summer,0.2395447098387514,High,Good,2022-08-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-09-30 22:00:00,2022-10-31 23:00:00,5341,5341,5341,100.0,31,31,0,22,99.6,1,4763,556,265,89,7,196,195,1,2022,9,Friday,4763,1309,6072,-731,0,False,2022-09,33477,6695.4,2.0848683142475366,0.5426027448580741,0.1142650199183286,0.03850460598340764,0.0027057290691043204,0.07700921196681527,0.00020813300531571694,6695.4,99.78,0,Summer,0.24508519003931847,Medium,Good,2022-09-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-09-30 22:00:00,2022-10-31 23:00:00,5818,5818,5818,100.0,31,31,0,2,100.0,2,5254,562,284,96,6,175,175,0,2022,9,Friday,5254,1298,6552,-734,0,False,2022-09,33477,6695.4,2.0848683142475366,0.5426027448580741,0.1142650199183286,0.03850460598340764,0.0027057290691043204,0.07700921196681527,0.00020813300531571694,6695.4,99.78,0,Summer,0.2231007218975593,High,Good,2022-09-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-09-30 22:00:00,2022-10-31 23:00:00,5823,5823,5823,100.0,31,31,0,3,99.9,Totalt i retning Hausmannsgate,5259,561,284,96,6,175,175,0,2022,9,Friday,5259,1297,6556,-733,0,False,2022-09,33477,6695.4,2.0848683142475366,0.5426027448580741,0.1142650199183286,0.03850460598340764,0.0027057290691043204,0.07700921196681527,0.00020813300531571694,6695.4,99.78,0,Summer,0.2227374205735875,High,Good,2022-09-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-09-30 22:00:00,2022-10-31 23:00:00,5336,5336,5336,100.0,31,31,0,22,99.6,Totalt i retning Waldemar Tranes Gt.,4758,557,265,89,7,196,195,1,2022,9,Friday,4758,1310,6068,-732,0,False,2022-09,33477,6695.4,2.0848683142475366,0.5426027448580741,0.1142650199183286,0.03850460598340764,0.0027057290691043204,0.07700921196681527,0.00020813300531571694,6695.4,99.78,0,Summer,0.2455022488755622,Medium,Good,2022-09-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-09-30 22:00:00,2022-10-31 23:00:00,11159,11159,11159,100.0,31,31,0,24,99.8,Totalt,10017,1118,549,185,13,371,370,1,2022,9,Friday,10017,2607,12624,-1465,0,True,2022-09,33477,6695.4,2.0848683142475366,0.5426027448580741,0.1142650199183286,0.03850460598340764,0.0027057290691043204,0.07700921196681527,0.00020813300531571694,6695.4,99.78,0,Summer,0.2336230845057801,High,Good,2022-09-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-10-31 23:00:00,2022-11-30 23:00:00,5443,5443,5443,100.0,30,30,0,27,99.5,1,4853,562,266,88,7,201,199,2,2022,10,Monday,4853,1325,6178,-735,0,False,2022-10,34007,6801.4,2.117128930071473,0.5504424213916328,0.11544444028178434,0.03871273898872335,0.0027057290691043204,0.0784661430040253,0.00041626601063143387,6801.4,99.7,0,Autumn,0.2434319309204483,Medium,Good,2022-10-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-10-31 23:00:00,2022-11-30 23:00:00,5893,5893,5893,100.0,30,30,0,3,99.9,2,5319,571,289,98,6,178,178,0,2022,10,Monday,5319,1320,6639,-746,0,False,2022-10,34007,6801.4,2.117128930071473,0.5504424213916328,0.11544444028178434,0.03871273898872335,0.0027057290691043204,0.0784661430040253,0.00041626601063143387,6801.4,99.7,0,Autumn,0.2239945698286102,High,Good,2022-10-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-10-31 23:00:00,2022-11-30 23:00:00,5896,5896,5896,100.0,30,30,0,3,99.9,Totalt i retning Hausmannsgate,5323,570,288,97,6,178,178,0,2022,10,Monday,5323,1317,6640,-744,0,False,2022-10,34007,6801.4,2.117128930071473,0.5504424213916328,0.11544444028178434,0.03871273898872335,0.0027057290691043204,0.0784661430040253,0.00041626601063143387,6801.4,99.7,0,Autumn,0.22337177747625508,High,Good,2022-10-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-10-31 23:00:00,2022-11-30 23:00:00,5439,5439,5439,100.0,30,30,0,27,99.5,Totalt i retning Waldemar Tranes Gt.,4849,563,266,89,7,201,199,2,2022,10,Monday,4849,1327,6176,-737,0,False,2022-10,34007,6801.4,2.117128930071473,0.5504424213916328,0.11544444028178434,0.03871273898872335,0.0027057290691043204,0.0784661430040253,0.00041626601063143387,6801.4,99.7,0,Autumn,0.2439786725501011,Medium,Good,2022-10-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-10-31 23:00:00,2022-11-30 23:00:00,11336,11336,11336,100.0,30,30,0,30,99.7,Totalt,10172,1133,555,186,13,379,377,2,2022,10,Monday,10172,2645,12817,-1481,0,True,2022-10,34007,6801.4,2.117128930071473,0.5504424213916328,0.11544444028178434,0.03871273898872335,0.0027057290691043204,0.0784661430040253,0.00041626601063143387,6801.4,99.7,0,Autumn,0.23332745236414962,High,Good,2022-10-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-11-30 23:00:00,2022-12-31 23:00:00,4968,4968,4968,100.0,31,31,0,23,99.5,1,4449,496,226,75,6,188,187,1,2022,11,Wednesday,4449,1179,5628,-660,0,False,2022-11,30996,6199.2,1.9381345454999563,0.4877250091231634,0.09712873581400125,0.03288501483988328,0.0023588407269114586,0.07402597222395665,0.00027751067375428925,6199.2,99.72,0,Autumn,0.23731884057971014,Low,Good,2022-11-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-11-30 23:00:00,2022-12-31 23:00:00,5364,5364,5364,100.0,31,31,0,4,99.9,2,4863,497,240,83,6,168,168,0,2022,11,Wednesday,4863,1162,6025,-661,0,False,2022-11,30996,6199.2,1.9381345454999563,0.4877250091231634,0.09712873581400125,0.03288501483988328,0.0023588407269114586,0.07402597222395665,0.00027751067375428925,6199.2,99.72,0,Autumn,0.21662938105891125,Medium,Good,2022-11-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-11-30 23:00:00,2022-12-31 23:00:00,5369,5369,5369,100.0,31,31,0,4,99.9,Totalt i retning Hausmannsgate,4868,496,240,83,5,168,168,0,2022,11,Wednesday,4868,1160,6028,-659,0,False,2022-11,30996,6199.2,1.9381345454999563,0.4877250091231634,0.09712873581400125,0.03288501483988328,0.0023588407269114586,0.07402597222395665,0.00027751067375428925,6199.2,99.72,0,Autumn,0.2160551313093686,Medium,Good,2022-11-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-11-30 23:00:00,2022-12-31 23:00:00,4963,4963,4963,100.0,31,31,0,22,99.6,Totalt i retning Waldemar Tranes Gt.,4444,497,227,75,6,189,188,1,2022,11,Wednesday,4444,1183,5627,-664,0,False,2022-11,30996,6199.2,1.9381345454999563,0.4877250091231634,0.09712873581400125,0.03288501483988328,0.0023588407269114586,0.07402597222395665,0.00027751067375428925,6199.2,99.72,0,Autumn,0.2383638928067701,Low,Good,2022-11-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-11-30 23:00:00,2022-12-31 23:00:00,10332,10332,10332,100.0,31,31,0,27,99.7,Totalt,9312,994,467,158,11,358,356,2,2022,11,Wednesday,9312,2346,11658,-1326,0,True,2022-11,30996,6199.2,1.9381345454999563,0.4877250091231634,0.09712873581400125,0.03288501483988328,0.0023588407269114586,0.07402597222395665,0.00027751067375428925,6199.2,99.72,0,Autumn,0.227061556329849,High,Good,2022-11-30,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-12-31 23:00:00,2023-01-31 23:00:00,4786,4786,4786,100.0,31,31,0,18,99.6,1,4249,519,237,79,8,194,193,1,2022,12,Saturday,4249,1231,5480,-694,0,False,2022-12,29531,5906.2,1.8316398244467478,0.5018780534846321,0.0994875765409127,0.03330128085051472,0.0027057290691043204,0.07666232362462241,0.00027751067375428925,5906.2,99.76,1,Autumn,0.2572085248641872,Low,Good,2022-12-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-12-31 23:00:00,2023-01-31 23:00:00,5058,5058,5058,100.0,31,31,0,4,99.9,2,4552,502,241,81,5,175,175,0,2022,12,Saturday,4552,1179,5731,-673,0,False,2022-12,29531,5906.2,1.8316398244467478,0.5018780534846321,0.0994875765409127,0.03330128085051472,0.0027057290691043204,0.07666232362462241,0.00027751067375428925,5906.2,99.76,1,Autumn,0.23309608540925267,Medium,Good,2022-12-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-12-31 23:00:00,2023-01-31 23:00:00,5062,5062,5062,100.0,31,31,0,4,99.9,Totalt i retning Hausmannsgate,4556,502,241,81,5,175,175,0,2022,12,Saturday,4556,1179,5735,-673,0,False,2022-12,29531,5906.2,1.8316398244467478,0.5018780534846321,0.0994875765409127,0.03330128085051472,0.0027057290691043204,0.07666232362462241,0.00027751067375428925,5906.2,99.76,1,Autumn,0.2329118925325958,Medium,Good,2022-12-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-12-31 23:00:00,2023-01-31 23:00:00,4782,4782,4782,100.0,31,31,0,19,99.6,Totalt i retning Waldemar Tranes Gt.,4244,519,237,79,8,195,194,1,2022,12,Saturday,4244,1233,5477,-695,0,False,2022-12,29531,5906.2,1.8316398244467478,0.5018780534846321,0.0994875765409127,0.03330128085051472,0.0027057290691043204,0.07666232362462241,0.00027751067375428925,5906.2,99.76,1,Autumn,0.2578419071518193,Low,Good,2022-12-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2022-12-31 23:00:00,2023-01-31 23:00:00,9843,9843,9843,100.0,31,31,0,21,99.8,Totalt,8800,1021,478,160,13,370,368,2,2022,12,Saturday,8800,2412,11212,-1369,0,True,2022-12,29531,5906.2,1.8316398244467478,0.5018780534846321,0.0994875765409127,0.03330128085051472,0.0027057290691043204,0.07666232362462241,0.00027751067375428925,5906.2,99.76,1,Autumn,0.24504724169460532,High,Good,2022-12-31,Weekend
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-01-31 23:00:00,2023-02-28 23:00:00,5060,5060,5060,100.0,28,28,0,20,99.6,1,4502,538,256,79,6,197,196,1,2023,1,Tuesday,4502,1273,5775,-715,0,False,2023-01,31173,6234.6,1.9354981940992906,0.522830109353081,0.10718849773759423,0.0343419458770933,0.0022894630584728865,0.07811925466183242,0.00027751067375428925,6234.6,99.76,0,Winter,0.2515810276679842,Medium,Good,2023-01-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-01-31 23:00:00,2023-02-28 23:00:00,5331,5331,5331,100.0,28,28,0,4,99.9,2,4797,530,259,86,5,180,180,0,2023,1,Tuesday,4797,1240,6037,-706,0,False,2023-01,31173,6234.6,1.9354981940992906,0.522830109353081,0.10718849773759423,0.0343419458770933,0.0022894630584728865,0.07811925466183242,0.00027751067375428925,6234.6,99.76,0,Winter,0.23260176327143126,Medium,Good,2023-01-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-01-31 23:00:00,2023-02-28 23:00:00,5335,5335,5335,100.0,28,28,0,4,99.9,Totalt i retning Hausmannsgate,4802,529,259,86,5,179,179,0,2023,1,Tuesday,4802,1237,6039,-704,0,False,2023-01,31173,6234.6,1.9354981940992906,0.522830109353081,0.10718849773759423,0.0343419458770933,0.0022894630584728865,0.07811925466183242,0.00027751067375428925,6234.6,99.76,0,Winter,0.23186504217432052,Medium,Good,2023-01-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-01-31 23:00:00,2023-02-28 23:00:00,5056,5056,5056,100.0,28,28,0,20,99.6,Totalt i retning Waldemar Tranes Gt.,4498,538,256,79,6,197,196,1,2023,1,Tuesday,4498,1273,5771,-715,0,False,2023-01,31173,6234.6,1.9354981940992906,0.522830109353081,0.10718849773759423,0.0343419458770933,0.0022894630584728865,0.07811925466183242,0.00027751067375428925,6234.6,99.76,0,Winter,0.2517800632911392,Medium,Good,2023-01-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-01-31 23:00:00,2023-02-28 23:00:00,10391,10391,10391,100.0,28,28,0,24,99.8,Totalt,9299,1068,515,165,11,377,375,2,2023,1,Tuesday,9299,2513,11812,-1421,0,True,2023-01,31173,6234.6,1.9354981940992906,0.522830109353081,0.10718849773759423,0.0343419458770933,0.0022894630584728865,0.07811925466183242,0.00027751067375428925,6234.6,99.76,0,Winter,0.2418439033779232,High,Good,2023-01-31,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-02-28 23:00:00,2023-03-31 22:00:00,5268,5268,5268,100.0,31,31,0,23,99.6,1,4703,542,261,75,6,200,198,2,2023,2,Tuesday,4703,1284,5987,-719,0,False,2023-02,32365,6473.0,2.0136868264295615,0.5320573392554111,0.11037987048576857,0.03392567986646186,0.0024975960637886037,0.07909054201997244,0.00041626601063143387,6473.0,99.76,0,Winter,0.2437357630979499,Medium,Good,2023-02-28,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-02-28 23:00:00,2023-03-31 22:00:00,5521,5521,5521,100.0,31,31,0,4,99.9,2,4972,545,269,88,6,182,182,0,2023,2,Tuesday,4972,1272,6244,-723,0,False,2023-02,32365,6473.0,2.0136868264295615,0.5320573392554111,0.11037987048576857,0.03392567986646186,0.0024975960637886037,0.07909054201997244,0.00041626601063143387,6473.0,99.76,0,Winter,0.23039304473827205,Medium,Good,2023-02-28,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-02-28 23:00:00,2023-03-31 22:00:00,5526,5526,5526,100.0,31,31,0,4,99.9,Totalt i retning Hausmannsgate,4978,544,269,88,6,182,182,0,2023,2,Tuesday,4978,1271,6249,-723,0,False,2023-02,32365,6473.0,2.0136868264295615,0.5320573392554111,0.11037987048576857,0.03392567986646186,0.0024975960637886037,0.07909054201997244,0.00041626601063143387,6473.0,99.76,0,Winter,0.23000361925443358,Medium,Good,2023-02-28,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-02-28 23:00:00,2023-03-31 22:00:00,5262,5262,5262,100.0,31,31,0,22,99.6,Totalt i retning Waldemar Tranes Gt.,4697,543,262,75,6,200,198,2,2023,2,Tuesday,4697,1286,5983,-721,0,False,2023-02,32365,6473.0,2.0136868264295615,0.5320573392554111,0.11037987048576857,0.03392567986646186,0.0024975960637886037,0.07909054201997244,0.00041626601063143387,6473.0,99.76,0,Winter,0.2443937666286583,Medium,Good,2023-02-28,Workday
62991V604777,Maridalsveien,KV14622 S9D1 m425,2023-02-28 23:00:00,2023-03-31 22:00:00,10788,10788,10788,100.0,31,31,0,26,99.8,Totalt,9675,1087,530,163,12,382,380,2,2023,2,Tuesday,9675,2556,12231,-1443,0,True,2023-02,32365,6473.0,2.0136868264295615,0.5320573392554111,0.11037987048576857,0.03392567986646186,0.0024975960637886037,0.07909054201997244,0.00041626601063143387,6473.0,99.76,0,Winter,0.23692992213570635,High,Good,2023-02-28,Workday
