Traffic_Registration_Point,Name,Road_Reference,From,To,Date,From_Time,To_Time,Lane,Traffic_Volume,Coverage_Percentage,Total_Hours,Included_Hours,Invalid_Hours,Invalid_Length,Length_Quality_Grade,Under_5_6m,Over_5_6m,5_6m_to_7_6m,7_6m_to_12_5m,12_5m_to_16_0m,Over_16_0m,16_0m_to_24_0m,Over_24_0m,Year,Month,Day,Hour,Day_of_Week,Is_Weekend,Light_Vehicles,Heavy_Vehicles,Heavy_Vehicle_Ratio,Is_Rush_Hour,Season,Traffic_Volume_Category,Traffic_Quality_Category,Day_Type,Is_Peak_Traffic
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-28 22:00:00,2024-02-28 23:00:00,2024-02-28,22:00,23:00,1,167,100.0,1,1,0,0,100.0,156,11,3,0,0,8,8,0,2024,2,28,22,2,0,156,30,0.1796407185628742,0,Winter,Medium,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-28 22:00:00,2024-02-28 23:00:00,2024-02-28,22:00,23:00,2,161,100.0,1,1,0,0,100.0,150,11,4,0,0,7,7,0,2024,2,28,22,2,0,150,29,0.1801242236024844,0,Winter,Medium,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-28 22:00:00,2024-02-28 23:00:00,2024-02-28,22:00,23:00,Totalt,328,100.0,1,1,0,0,100.0,306,22,7,0,0,15,15,0,2024,2,28,22,2,0,306,59,0.1798780487804878,0,Winter,High,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-28 22:00:00,2024-02-28 23:00:00,2024-02-28,22:00,23:00,Totalt i retning Hausmannsgate,160,100.0,1,1,0,0,100.0,150,10,3,0,0,7,7,0,2024,2,28,22,2,0,150,27,0.16875,0,Winter,Medium,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-28 22:00:00,2024-02-28 23:00:00,2024-02-28,22:00,23:00,Totalt i retning Waldemar Tranes Gt.,168,100.0,1,1,0,0,100.0,156,12,4,0,0,8,8,0,2024,2,28,22,2,0,156,32,0.1904761904761904,0,Winter,Medium,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-28 23:00:00,2024-02-28 00:00:00,2024-02-28,23:00,00:00,1,126,100.0,1,1,0,0,100.0,117,9,1,0,0,8,8,0,2024,2,28,23,2,0,117,26,0.2063492063492063,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-28 23:00:00,2024-02-28 00:00:00,2024-02-28,23:00,00:00,2,103,100.0,1,1,0,0,100.0,92,11,2,1,1,7,7,0,2024,2,28,23,2,0,92,29,0.2815533980582524,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-28 23:00:00,2024-02-28 00:00:00,2024-02-28,23:00,00:00,Totalt,229,100.0,1,1,0,0,100.0,209,20,3,1,1,15,15,0,2024,2,28,23,2,0,209,55,0.2401746724890829,0,Winter,Medium,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-28 23:00:00,2024-02-28 00:00:00,2024-02-28,23:00,00:00,Totalt i retning Hausmannsgate,103,100.0,1,1,0,0,100.0,92,11,2,1,1,7,7,0,2024,2,28,23,2,0,92,29,0.2815533980582524,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-28 23:00:00,2024-02-28 00:00:00,2024-02-28,23:00,00:00,Totalt i retning Waldemar Tranes Gt.,126,100.0,1,1,0,0,100.0,117,9,1,0,0,8,8,0,2024,2,28,23,2,0,117,26,0.2063492063492063,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 00:00:00,2024-02-29 01:00:00,2024-02-29,00:00,01:00,1,78,100.0,1,1,0,0,100.0,66,12,2,2,0,8,8,0,2024,2,29,0,3,0,66,32,0.4102564102564102,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 00:00:00,2024-02-29 01:00:00,2024-02-29,00:00,01:00,2,64,100.0,1,1,0,0,100.0,55,9,4,0,0,5,5,0,2024,2,29,0,3,0,55,23,0.359375,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 00:00:00,2024-02-29 01:00:00,2024-02-29,00:00,01:00,Totalt,142,100.0,1,1,0,0,100.0,121,21,6,2,0,13,13,0,2024,2,29,0,3,0,121,55,0.3873239436619718,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 00:00:00,2024-02-29 01:00:00,2024-02-29,00:00,01:00,Totalt i retning Hausmannsgate,65,100.0,1,1,0,0,100.0,56,9,4,0,0,5,5,0,2024,2,29,0,3,0,56,23,0.3538461538461538,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 00:00:00,2024-02-29 01:00:00,2024-02-29,00:00,01:00,Totalt i retning Waldemar Tranes Gt.,77,100.0,1,1,0,0,100.0,65,12,2,2,0,8,8,0,2024,2,29,0,3,0,65,32,0.4155844155844156,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 01:00:00,2024-02-29 02:00:00,2024-02-29,01:00,02:00,1,44,100.0,1,1,0,0,100.0,41,3,2,0,0,1,1,0,2024,2,29,1,3,0,41,7,0.1590909090909091,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 01:00:00,2024-02-29 02:00:00,2024-02-29,01:00,02:00,2,36,100.0,1,1,0,0,100.0,35,1,0,0,1,0,0,0,2024,2,29,1,3,0,35,2,0.0555555555555555,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 01:00:00,2024-02-29 02:00:00,2024-02-29,01:00,02:00,Totalt,80,100.0,1,1,0,0,100.0,76,4,2,0,1,1,1,0,2024,2,29,1,3,0,76,9,0.1125,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 01:00:00,2024-02-29 02:00:00,2024-02-29,01:00,02:00,Totalt i retning Hausmannsgate,36,100.0,1,1,0,0,100.0,35,1,0,0,1,0,0,0,2024,2,29,1,3,0,35,2,0.0555555555555555,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 01:00:00,2024-02-29 02:00:00,2024-02-29,01:00,02:00,Totalt i retning Waldemar Tranes Gt.,44,100.0,1,1,0,0,100.0,41,3,2,0,0,1,1,0,2024,2,29,1,3,0,41,7,0.1590909090909091,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 02:00:00,2024-02-29 03:00:00,2024-02-29,02:00,03:00,1,43,100.0,1,1,0,0,100.0,41,2,2,0,0,0,0,0,2024,2,29,2,3,0,41,4,0.0930232558139534,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 02:00:00,2024-02-29 03:00:00,2024-02-29,02:00,03:00,2,51,100.0,1,1,0,0,100.0,42,9,8,1,0,0,0,0,2024,2,29,2,3,0,42,18,0.3529411764705882,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 02:00:00,2024-02-29 03:00:00,2024-02-29,02:00,03:00,Totalt,94,100.0,1,1,0,0,100.0,83,11,10,1,0,0,0,0,2024,2,29,2,3,0,83,22,0.2340425531914893,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 02:00:00,2024-02-29 03:00:00,2024-02-29,02:00,03:00,Totalt i retning Hausmannsgate,51,100.0,1,1,0,0,100.0,42,9,8,1,0,0,0,0,2024,2,29,2,3,0,42,18,0.3529411764705882,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 02:00:00,2024-02-29 03:00:00,2024-02-29,02:00,03:00,Totalt i retning Waldemar Tranes Gt.,43,100.0,1,1,0,0,100.0,41,2,2,0,0,0,0,0,2024,2,29,2,3,0,41,4,0.0930232558139534,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 03:00:00,2024-02-29 04:00:00,2024-02-29,03:00,04:00,1,37,100.0,1,1,0,0,100.0,35,2,2,0,0,0,0,0,2024,2,29,3,3,0,35,4,0.1081081081081081,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 03:00:00,2024-02-29 04:00:00,2024-02-29,03:00,04:00,2,34,100.0,1,1,0,0,100.0,31,3,3,0,0,0,0,0,2024,2,29,3,3,0,31,6,0.1764705882352941,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 03:00:00,2024-02-29 04:00:00,2024-02-29,03:00,04:00,Totalt,71,100.0,1,1,0,0,100.0,66,5,5,0,0,0,0,0,2024,2,29,3,3,0,66,10,0.1408450704225352,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 03:00:00,2024-02-29 04:00:00,2024-02-29,03:00,04:00,Totalt i retning Hausmannsgate,34,100.0,1,1,0,0,100.0,31,3,3,0,0,0,0,0,2024,2,29,3,3,0,31,6,0.1764705882352941,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 03:00:00,2024-02-29 04:00:00,2024-02-29,03:00,04:00,Totalt i retning Waldemar Tranes Gt.,37,100.0,1,1,0,0,100.0,35,2,2,0,0,0,0,0,2024,2,29,3,3,0,35,4,0.1081081081081081,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 04:00:00,2024-02-29 05:00:00,2024-02-29,04:00,05:00,1,19,100.0,1,1,0,0,100.0,19,0,0,0,0,0,0,0,2024,2,29,4,3,0,19,0,0.0,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 04:00:00,2024-02-29 05:00:00,2024-02-29,04:00,05:00,2,13,100.0,1,1,0,0,100.0,11,2,1,0,0,1,1,0,2024,2,29,4,3,0,11,5,0.3846153846153846,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 04:00:00,2024-02-29 05:00:00,2024-02-29,04:00,05:00,Totalt,32,100.0,1,1,0,0,100.0,30,2,1,0,0,1,1,0,2024,2,29,4,3,0,30,5,0.15625,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 04:00:00,2024-02-29 05:00:00,2024-02-29,04:00,05:00,Totalt i retning Hausmannsgate,13,100.0,1,1,0,0,100.0,11,2,1,0,0,1,1,0,2024,2,29,4,3,0,11,5,0.3846153846153846,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 04:00:00,2024-02-29 05:00:00,2024-02-29,04:00,05:00,Totalt i retning Waldemar Tranes Gt.,19,100.0,1,1,0,0,100.0,19,0,0,0,0,0,0,0,2024,2,29,4,3,0,19,0,0.0,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 05:00:00,2024-02-29 06:00:00,2024-02-29,05:00,06:00,1,24,100.0,1,1,0,0,100.0,18,6,1,1,0,4,4,0,2024,2,29,5,3,0,18,16,0.6666666666666666,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 05:00:00,2024-02-29 06:00:00,2024-02-29,05:00,06:00,2,22,100.0,1,1,0,0,100.0,17,5,2,0,0,3,3,0,2024,2,29,5,3,0,17,13,0.5909090909090909,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 05:00:00,2024-02-29 06:00:00,2024-02-29,05:00,06:00,Totalt,46,100.0,1,1,0,0,100.0,35,11,3,1,0,7,7,0,2024,2,29,5,3,0,35,29,0.6304347826086957,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 05:00:00,2024-02-29 06:00:00,2024-02-29,05:00,06:00,Totalt i retning Hausmannsgate,22,100.0,1,1,0,0,100.0,17,5,2,0,0,3,3,0,2024,2,29,5,3,0,17,13,0.5909090909090909,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 05:00:00,2024-02-29 06:00:00,2024-02-29,05:00,06:00,Totalt i retning Waldemar Tranes Gt.,24,100.0,1,1,0,0,100.0,18,6,1,1,0,4,4,0,2024,2,29,5,3,0,18,16,0.6666666666666666,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 06:00:00,2024-02-29 07:00:00,2024-02-29,06:00,07:00,1,136,100.0,1,1,0,0,100.0,115,21,10,3,0,8,8,0,2024,2,29,6,3,0,115,50,0.3676470588235294,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 06:00:00,2024-02-29 07:00:00,2024-02-29,06:00,07:00,2,99,100.0,1,1,0,0,100.0,77,22,9,5,0,8,8,0,2024,2,29,6,3,0,77,52,0.5252525252525253,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 06:00:00,2024-02-29 07:00:00,2024-02-29,06:00,07:00,Totalt,235,100.0,1,1,0,0,100.0,192,43,19,8,0,16,16,0,2024,2,29,6,3,0,192,102,0.4340425531914894,0,Winter,Medium,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 06:00:00,2024-02-29 07:00:00,2024-02-29,06:00,07:00,Totalt i retning Hausmannsgate,98,100.0,1,1,0,0,100.0,77,21,8,5,0,8,8,0,2024,2,29,6,3,0,77,50,0.5102040816326531,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 06:00:00,2024-02-29 07:00:00,2024-02-29,06:00,07:00,Totalt i retning Waldemar Tranes Gt.,137,100.0,1,1,0,0,100.0,115,22,11,3,0,8,8,0,2024,2,29,6,3,0,115,52,0.3795620437956204,0,Winter,Low,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 07:00:00,2024-02-29 08:00:00,2024-02-29,07:00,08:00,1,251,100.0,1,1,0,0,100.0,212,39,13,7,1,18,18,0,2024,2,29,7,3,0,212,96,0.3824701195219123,1,Winter,Medium,Good,Workday,1
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 07:00:00,2024-02-29 08:00:00,2024-02-29,07:00,08:00,2,236,100.0,1,1,0,0,100.0,200,36,10,8,0,18,18,0,2024,2,29,7,3,0,200,90,0.3813559322033898,1,Winter,Medium,Good,Workday,1
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 07:00:00,2024-02-29 08:00:00,2024-02-29,07:00,08:00,Totalt,487,100.0,1,1,0,0,100.0,412,75,23,15,1,36,36,0,2024,2,29,7,3,0,412,186,0.3819301848049281,1,Winter,High,Good,Workday,1
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 07:00:00,2024-02-29 08:00:00,2024-02-29,07:00,08:00,Totalt i retning Hausmannsgate,236,100.0,1,1,0,0,100.0,200,36,10,8,0,18,18,0,2024,2,29,7,3,0,200,90,0.3813559322033898,1,Winter,Medium,Good,Workday,1
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 07:00:00,2024-02-29 08:00:00,2024-02-29,07:00,08:00,Totalt i retning Waldemar Tranes Gt.,251,100.0,1,1,0,0,100.0,212,39,13,7,1,18,18,0,2024,2,29,7,3,0,212,96,0.3824701195219123,1,Winter,Medium,Good,Workday,1
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 08:00:00,2024-02-29 09:00:00,2024-02-29,08:00,09:00,1,351,100.0,1,1,0,2,99.43,291,58,29,10,0,19,19,0,2024,2,29,8,3,0,291,135,0.3846153846153846,1,Winter,High,Good,Workday,1
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 08:00:00,2024-02-29 09:00:00,2024-02-29,08:00,09:00,2,389,100.0,1,1,0,0,100.0,347,42,17,7,0,18,18,0,2024,2,29,8,3,0,347,102,0.2622107969151671,1,Winter,High,Good,Workday,1
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 08:00:00,2024-02-29 09:00:00,2024-02-29,08:00,09:00,Totalt,740,100.0,1,1,0,2,99.73,638,100,46,17,0,37,37,0,2024,2,29,8,3,0,638,237,0.3202702702702703,1,Winter,High,Good,Workday,1
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 08:00:00,2024-02-29 09:00:00,2024-02-29,08:00,09:00,Totalt i retning Hausmannsgate,389,100.0,1,1,0,0,100.0,347,42,17,7,0,18,18,0,2024,2,29,8,3,0,347,102,0.2622107969151671,1,Winter,High,Good,Workday,1
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 08:00:00,2024-02-29 09:00:00,2024-02-29,08:00,09:00,Totalt i retning Waldemar Tranes Gt.,351,100.0,1,1,0,2,99.43,291,58,29,10,0,19,19,0,2024,2,29,8,3,0,291,135,0.3846153846153846,1,Winter,High,Good,Workday,1
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 09:00:00,2024-02-29 10:00:00,2024-02-29,09:00,10:00,1,318,100.0,1,1,0,2,99.37,268,48,22,11,2,13,13,0,2024,2,29,9,3,0,268,109,0.3427672955974842,1,Winter,High,Good,Workday,1
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 09:00:00,2024-02-29 10:00:00,2024-02-29,09:00,10:00,2,329,100.0,1,1,0,0,100.0,283,46,26,12,0,8,8,0,2024,2,29,9,3,0,283,100,0.303951367781155,1,Winter,High,Good,Workday,1
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 09:00:00,2024-02-29 10:00:00,2024-02-29,09:00,10:00,Totalt,647,100.0,1,1,0,2,99.69,551,94,48,23,2,21,21,0,2024,2,29,9,3,0,551,209,0.3230293663060278,1,Winter,High,Good,Workday,1
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 09:00:00,2024-02-29 10:00:00,2024-02-29,09:00,10:00,Totalt i retning Hausmannsgate,329,100.0,1,1,0,0,100.0,283,46,26,12,0,8,8,0,2024,2,29,9,3,0,283,100,0.303951367781155,1,Winter,High,Good,Workday,1
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 09:00:00,2024-02-29 10:00:00,2024-02-29,09:00,10:00,Totalt i retning Waldemar Tranes Gt.,318,100.0,1,1,0,2,99.37,268,48,22,11,2,13,13,0,2024,2,29,9,3,0,268,109,0.3427672955974842,1,Winter,High,Good,Workday,1
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 10:00:00,2024-02-29 11:00:00,2024-02-29,10:00,11:00,1,276,100.0,1,1,0,1,99.64,235,40,21,10,1,8,8,0,2024,2,29,10,3,0,235,88,0.3188405797101449,0,Winter,Medium,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 10:00:00,2024-02-29 11:00:00,2024-02-29,10:00,11:00,2,292,100.0,1,1,0,0,100.0,242,50,35,6,1,8,8,0,2024,2,29,10,3,0,242,108,0.3698630136986301,0,Winter,Medium,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 10:00:00,2024-02-29 11:00:00,2024-02-29,10:00,11:00,Totalt,568,100.0,1,1,0,1,99.82,477,90,56,16,2,16,16,0,2024,2,29,10,3,0,477,196,0.3450704225352112,0,Winter,High,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 10:00:00,2024-02-29 11:00:00,2024-02-29,10:00,11:00,Totalt i retning Hausmannsgate,292,100.0,1,1,0,0,100.0,242,50,35,6,1,8,8,0,2024,2,29,10,3,0,242,108,0.3698630136986301,0,Winter,Medium,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 10:00:00,2024-02-29 11:00:00,2024-02-29,10:00,11:00,Totalt i retning Waldemar Tranes Gt.,276,100.0,1,1,0,1,99.64,235,40,21,10,1,8,8,0,2024,2,29,10,3,0,235,88,0.3188405797101449,0,Winter,Medium,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 11:00:00,2024-02-29 12:00:00,2024-02-29,11:00,12:00,1,337,100.0,1,1,0,1,99.7,289,47,25,12,1,9,9,0,2024,2,29,11,3,0,289,103,0.3056379821958457,0,Winter,High,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 11:00:00,2024-02-29 12:00:00,2024-02-29,11:00,12:00,2,329,100.0,1,1,0,0,100.0,286,43,27,7,1,8,8,0,2024,2,29,11,3,0,286,94,0.2857142857142857,0,Winter,High,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 11:00:00,2024-02-29 12:00:00,2024-02-29,11:00,12:00,Totalt,666,100.0,1,1,0,1,99.85,575,90,52,19,2,17,17,0,2024,2,29,11,3,0,575,197,0.2957957957957958,0,Winter,High,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 11:00:00,2024-02-29 12:00:00,2024-02-29,11:00,12:00,Totalt i retning Hausmannsgate,333,100.0,1,1,0,0,100.0,290,43,27,7,1,8,8,0,2024,2,29,11,3,0,290,94,0.2822822822822823,0,Winter,High,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 11:00:00,2024-02-29 12:00:00,2024-02-29,11:00,12:00,Totalt i retning Waldemar Tranes Gt.,333,100.0,1,1,0,1,99.7,285,47,25,12,1,9,9,0,2024,2,29,11,3,0,285,103,0.3093093093093093,0,Winter,High,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 12:00:00,2024-02-29 13:00:00,2024-02-29,12:00,13:00,1,341,100.0,1,1,0,1,99.71,299,41,25,8,0,8,8,0,2024,2,29,12,3,0,299,90,0.2639296187683284,0,Winter,High,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 12:00:00,2024-02-29 13:00:00,2024-02-29,12:00,13:00,2,322,100.0,1,1,0,0,100.0,276,46,31,8,0,7,7,0,2024,2,29,12,3,0,276,99,0.3074534161490683,0,Winter,High,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 12:00:00,2024-02-29 13:00:00,2024-02-29,12:00,13:00,Totalt,663,100.0,1,1,0,1,99.85,575,87,56,16,0,15,15,0,2024,2,29,12,3,0,575,189,0.2850678733031674,0,Winter,High,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 12:00:00,2024-02-29 13:00:00,2024-02-29,12:00,13:00,Totalt i retning Hausmannsgate,322,100.0,1,1,0,0,100.0,276,46,31,8,0,7,7,0,2024,2,29,12,3,0,276,99,0.3074534161490683,0,Winter,High,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 12:00:00,2024-02-29 13:00:00,2024-02-29,12:00,13:00,Totalt i retning Waldemar Tranes Gt.,341,100.0,1,1,0,1,99.71,299,41,25,8,0,8,8,0,2024,2,29,12,3,0,299,90,0.2639296187683284,0,Winter,High,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 13:00:00,2024-02-29 14:00:00,2024-02-29,13:00,14:00,1,354,100.0,1,1,0,3,99.15,294,57,34,14,1,8,8,0,2024,2,29,13,3,0,294,122,0.3446327683615819,0,Winter,High,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 13:00:00,2024-02-29 14:00:00,2024-02-29,13:00,14:00,2,322,100.0,1,1,0,0,100.0,293,29,14,7,0,8,8,0,2024,2,29,13,3,0,293,66,0.2049689440993788,0,Winter,High,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 13:00:00,2024-02-29 14:00:00,2024-02-29,13:00,14:00,Totalt,676,100.0,1,1,0,3,99.56,587,86,48,21,1,16,16,0,2024,2,29,13,3,0,587,188,0.2781065088757396,0,Winter,High,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 13:00:00,2024-02-29 14:00:00,2024-02-29,13:00,14:00,Totalt i retning Hausmannsgate,322,100.0,1,1,0,0,100.0,293,29,14,7,0,8,8,0,2024,2,29,13,3,0,293,66,0.2049689440993788,0,Winter,High,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 13:00:00,2024-02-29 14:00:00,2024-02-29,13:00,14:00,Totalt i retning Waldemar Tranes Gt.,354,100.0,1,1,0,3,99.15,294,57,34,14,1,8,8,0,2024,2,29,13,3,0,294,122,0.3446327683615819,0,Winter,High,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 14:00:00,2024-02-29 15:00:00,2024-02-29,14:00,15:00,1,352,100.0,1,1,0,0,100.0,312,40,26,7,0,7,7,0,2024,2,29,14,3,0,312,87,0.2471590909090909,0,Winter,High,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 14:00:00,2024-02-29 15:00:00,2024-02-29,14:00,15:00,2,340,100.0,1,1,0,0,100.0,310,30,22,0,0,8,8,0,2024,2,29,14,3,0,310,68,0.2,0,Winter,High,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 14:00:00,2024-02-29 15:00:00,2024-02-29,14:00,15:00,Totalt,692,100.0,1,1,0,0,100.0,622,70,48,7,0,15,15,0,2024,2,29,14,3,0,622,155,0.2239884393063584,0,Winter,High,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 14:00:00,2024-02-29 15:00:00,2024-02-29,14:00,15:00,Totalt i retning Hausmannsgate,340,100.0,1,1,0,0,100.0,310,30,22,0,0,8,8,0,2024,2,29,14,3,0,310,68,0.2,0,Winter,High,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 14:00:00,2024-02-29 15:00:00,2024-02-29,14:00,15:00,Totalt i retning Waldemar Tranes Gt.,352,100.0,1,1,0,0,100.0,312,40,26,7,0,7,7,0,2024,2,29,14,3,0,312,87,0.2471590909090909,0,Winter,High,Good,Workday,0
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 15:00:00,2024-02-29 16:00:00,2024-02-29,15:00,16:00,1,445,100.0,1,1,0,2,99.55,391,52,28,6,1,17,16,1,2024,2,29,15,3,0,391,121,0.2719101123595505,1,Winter,High,Good,Workday,1
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 15:00:00,2024-02-29 16:00:00,2024-02-29,15:00,16:00,2,459,100.0,1,1,0,0,100.0,409,50,29,6,1,14,14,0,2024,2,29,15,3,0,409,114,0.2483660130718954,1,Winter,High,Good,Workday,1
62991V604777,Maridalsveien,KV14622 S9D1 m425,2024-02-29 15:00:00,2024-02-29 16:00:00,2024-02-29,15:00,16:00,Totalt,904,100.0,1,1,0,2,99.78,800,102,57,12,2,31,30,1,2024,2,29,15,3,0,800,235,0.2599557522123893,1,Winter,High,Good,Workday,1
